year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,total_pax,F,M
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5072,1742,970,772
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5073,1629,897,732
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5074,1690,916,774
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5075,1855,1035,820
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5076,1390,751,639
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5077,1511,829,682
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5078,2161,1147,1014
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5079,1287,697,590
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5080,1405,780,625
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5081,1587,878,709
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5082,1664,913,751
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5083,1297,715,582
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5084,1299,724,575
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5085,1340,718,622
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5086,1299,694,605
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5087,1541,853,688
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5088,1776,919,857
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5089,1727,896,831
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5090,1916,1017,899
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5091,1552,858,694
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5092,1573,838,735
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5093,1125,648,477
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5094,2681,1486,1195
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5095,1663,928,735
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5096,1133,632,501
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5097,1654,868,786
2019,5,Sarrià-Sant Gervasi,27,el Putget i Farró,5098,1554,868,686
2019,6,Gràcia,28,Vallcarca i els Penitents,6001,1226,696,530
2019,6,Gràcia,28,Vallcarca i els Penitents,6002,1498,806,692
2019,6,Gràcia,28,Vallcarca i els Penitents,6003,2302,1184,1118
2019,6,Gràcia,28,Vallcarca i els Penitents,6004,1432,728,704
2019,6,Gràcia,28,Vallcarca i els Penitents,6006,1024,547,477
2019,6,Gràcia,28,Vallcarca i els Penitents,6007,1903,1020,883
2019,6,Gràcia,28,Vallcarca i els Penitents,6008,1978,1096,882
2019,6,Gràcia,28,Vallcarca i els Penitents,6009,1238,663,575
2019,6,Gràcia,28,Vallcarca i els Penitents,6010,1076,576,500
2019,6,Gràcia,28,Vallcarca i els Penitents,6011,1295,684,611
2019,6,Gràcia,28,Vallcarca i els Penitents,6012,1137,603,534
2019,6,Gràcia,29,el Coll,6013,1734,930,804
2019,6,Gràcia,29,el Coll,6014,1389,760,629
2019,6,Gràcia,29,el Coll,6015,1409,744,665
2019,6,Gràcia,29,el Coll,6016,1610,866,744
2019,6,Gràcia,29,el Coll,6017,1376,728,648
2019,6,Gràcia,30,la Salut,6018,1300,669,631
2019,6,Gràcia,30,la Salut,6019,1525,821,704
2019,6,Gràcia,30,la Salut,6020,1168,634,534
2019,6,Gràcia,30,la Salut,6021,1372,737,635
2019,6,Gràcia,30,la Salut,6022,1406,680,726
2019,6,Gràcia,30,la Salut,6023,1335,725,610
2019,6,Gràcia,30,la Salut,6024,1702,951,751
2019,6,Gràcia,30,la Salut,6025,1434,773,661
2019,6,Gràcia,30,la Salut,6026,996,555,441
2019,6,Gràcia,30,la Salut,6027,1193,674,519
2019,6,Gràcia,31,Vila de Gràcia,6028,1328,683,645
2019,6,Gràcia,31,Vila de Gràcia,6029,1285,683,602
2019,6,Gràcia,31,Vila de Gràcia,6030,1316,708,608
2019,6,Gràcia,31,Vila de Gràcia,6031,1108,603,505
2019,6,Gràcia,31,Vila de Gràcia,6032,1200,656,544
2019,6,Gràcia,31,Vila de Gràcia,6033,1294,714,580
2019,6,Gràcia,31,Vila de Gràcia,6034,1258,696,562
2019,6,Gràcia,31,Vila de Gràcia,6035,1042,569,473
2019,6,Gràcia,31,Vila de Gràcia,6036,1500,848,652
2019,6,Gràcia,31,Vila de Gràcia,6037,1122,585,537
2019,6,Gràcia,31,Vila de Gràcia,6038,1476,838,638
2019,6,Gràcia,31,Vila de Gràcia,6039,1632,905,727
2019,6,Gràcia,31,Vila de Gràcia,6040,1646,935,711
2019,6,Gràcia,31,Vila de Gràcia,6041,1808,1005,803
2019,6,Gràcia,31,Vila de Gràcia,6042,1780,951,829
2019,6,Gràcia,31,Vila de Gràcia,6043,1283,690,593
2019,6,Gràcia,31,Vila de Gràcia,6044,1575,837,738
2019,6,Gràcia,31,Vila de Gràcia,6045,1300,719,581
2019,6,Gràcia,31,Vila de Gràcia,6046,1180,622,558
2019,6,Gràcia,31,Vila de Gràcia,6047,1284,721,563
2019,6,Gràcia,31,Vila de Gràcia,6048,1394,748,646
2019,6,Gràcia,31,Vila de Gràcia,6049,1188,641,547
2019,6,Gràcia,31,Vila de Gràcia,6050,1283,685,598
2019,6,Gràcia,31,Vila de Gràcia,6051,1261,718,543
2019,6,Gràcia,31,Vila de Gràcia,6052,1543,845,698
2019,6,Gràcia,31,Vila de Gràcia,6053,1525,837,688
2019,6,Gràcia,31,Vila de Gràcia,6054,1606,855,751
2019,6,Gràcia,31,Vila de Gràcia,6055,1457,817,640
2019,6,Gràcia,31,Vila de Gràcia,6056,1553,845,708
2019,6,Gràcia,31,Vila de Gràcia,6057,1516,853,663
2019,6,Gràcia,31,Vila de Gràcia,6058,1685,938,747
2019,6,Gràcia,31,Vila de Gràcia,6059,1521,808,713
2019,6,Gràcia,31,Vila de Gràcia,6060,1771,955,816
2019,6,Gràcia,31,Vila de Gràcia,6061,1316,698,618
2019,6,Gràcia,31,Vila de Gràcia,6062,1250,678,572
2019,6,Gràcia,31,Vila de Gràcia,6063,1517,801,716
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6064,1888,1032,856
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6065,1196,654,542
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6066,990,567,423
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6067,1799,986,813
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6068,1592,874,718
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6069,1073,589,484
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6070,1874,1036,838
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6071,1088,589,499
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6072,1614,872,742
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6073,1357,736,621
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6074,1120,586,534
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6075,1078,576,502
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6076,1333,671,662
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6077,1208,687,521
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6078,1359,726,633
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6079,1116,604,512
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6080,1190,635,555
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6081,1327,730,597
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6082,2426,1252,1174
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6083,1733,906,827
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6084,1499,816,683
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6085,1257,692,565
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6086,1004,524,480
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6087,1824,980,844
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,6088,1254,696,558
2019,7,Horta-Guinardó,33,el Baix Guinardó,7001,1583,879,704
2019,7,Horta-Guinardó,33,el Baix Guinardó,7002,1154,636,518
2019,7,Horta-Guinardó,33,el Baix Guinardó,7003,1343,720,623
2019,7,Horta-Guinardó,33,el Baix Guinardó,7004,1548,827,721
2019,7,Horta-Guinardó,33,el Baix Guinardó,7005,1495,782,713
2019,7,Horta-Guinardó,33,el Baix Guinardó,7006,963,504,459
2019,7,Horta-Guinardó,33,el Baix Guinardó,7007,1429,787,642
2019,7,Horta-Guinardó,33,el Baix Guinardó,7008,1478,797,681
2019,7,Horta-Guinardó,33,el Baix Guinardó,7009,1173,652,521
2019,7,Horta-Guinardó,33,el Baix Guinardó,7010,1322,696,626
2019,7,Horta-Guinardó,33,el Baix Guinardó,7011,1167,641,526
2019,7,Horta-Guinardó,33,el Baix Guinardó,7012,1577,850,727
2019,7,Horta-Guinardó,33,el Baix Guinardó,7013,1238,658,580
2019,7,Horta-Guinardó,33,el Baix Guinardó,7014,891,485,406
2019,7,Horta-Guinardó,33,el Baix Guinardó,7015,1352,709,643
2019,7,Horta-Guinardó,33,el Baix Guinardó,7016,1373,708,665
2019,7,Horta-Guinardó,33,el Baix Guinardó,7017,1739,953,786
2019,7,Horta-Guinardó,33,el Baix Guinardó,7018,1704,940,764
2019,7,Horta-Guinardó,33,el Baix Guinardó,7019,1461,782,679
2019,7,Horta-Guinardó,34,Can Baró,7020,1728,925,803
2019,7,Horta-Guinardó,34,Can Baró,7021,1040,537,503
2019,7,Horta-Guinardó,34,Can Baró,7022,1149,609,540
2019,7,Horta-Guinardó,34,Can Baró,7023,1320,680,640
2019,7,Horta-Guinardó,34,Can Baró,7024,1467,783,684
2019,7,Horta-Guinardó,34,Can Baró,7025,1440,765,675
2019,7,Horta-Guinardó,34,Can Baró,7026,1103,594,509
2019,7,Horta-Guinardó,35,el Guinardó,7027,2113,1132,981
2019,7,Horta-Guinardó,35,el Guinardó,7028,1496,769,727
2019,7,Horta-Guinardó,35,el Guinardó,7029,1293,658,635
2019,7,Horta-Guinardó,35,el Guinardó,7030,1413,778,635
2019,7,Horta-Guinardó,35,el Guinardó,7031,1566,797,769
2019,7,Horta-Guinardó,35,el Guinardó,7032,1441,731,710
2019,7,Horta-Guinardó,35,el Guinardó,7033,1450,785,665
2019,7,Horta-Guinardó,35,el Guinardó,7034,1889,995,894
2019,7,Horta-Guinardó,35,el Guinardó,7035,1772,957,815
2019,7,Horta-Guinardó,35,el Guinardó,7036,1397,764,633
2019,7,Horta-Guinardó,35,el Guinardó,7037,1492,815,677
2019,7,Horta-Guinardó,35,el Guinardó,7038,1279,684,595
2019,7,Horta-Guinardó,35,el Guinardó,7039,1591,845,746
2019,7,Horta-Guinardó,35,el Guinardó,7040,1446,783,663
2019,7,Horta-Guinardó,35,el Guinardó,7041,1387,747,640
2019,7,Horta-Guinardó,35,el Guinardó,7042,1531,835,696
2019,7,Horta-Guinardó,35,el Guinardó,7043,1419,764,655
2019,7,Horta-Guinardó,35,el Guinardó,7044,1306,690,616
2019,7,Horta-Guinardó,35,el Guinardó,7045,1554,808,746
2019,7,Horta-Guinardó,35,el Guinardó,7046,1396,737,659
2019,7,Horta-Guinardó,35,el Guinardó,7047,1507,785,722
2019,7,Horta-Guinardó,35,el Guinardó,7048,1298,713,585
2019,7,Horta-Guinardó,35,el Guinardó,7049,1204,619,585
2019,7,Horta-Guinardó,35,el Guinardó,7050,1196,626,570
2019,7,Horta-Guinardó,35,el Guinardó,7051,1780,967,813
2019,7,Horta-Guinardó,36,la Font d'en Fargues,7052,1242,651,591
