year,district_code,district_name,neighborhood_code,neighborhood_name,latitude,longitude,total_nb_buy_sell,nb_buy_sell_new_free_mkt,nb_buy_sell_new_protc_mkt,nb_buy_sell_2nd_hand,total_avg_m2_surf,avg_m2_surf_new_free_mkt,avg_m2_surf_new_protc_mkt,avg_m2_2nd_hand,avg_total_price_€000_all,avg_total_price_€000_new,avg_total_price_€000_2nd_hand,avg_price_€/m2_all,avg_price_€/m2_new,avg_price_€/m2_2nd_hand,avg_weight_ int_ rate_%,avg_nb_pax_per_home,avg_pax_age,F,M,total_pax,foreign_nat,spanish_nat,avg_gross_inc_€,avg_net_inc_€,unknown_nat
2021,1,Ciutat Vella,1,el Raval,41.379518,2.168368,417,8,0,409,60.9,68.8,0.0,60.8,199.4,348.6,197.2,3145.6,5120.4,3117.5,0.0138,2.9047619047619047,37.98571428571429,22466,26222,48688,9792,7525,32094.666666666668,27036.904761904763,31371
2021,1,Ciutat Vella,2,el Barri Gòtic,41.383395,2.176912,185,13,0,172,83.5,90.6,0.0,82.9,354.2,446.8,345.4,4230.7,4385.8,4215.8,0.0138,2.0,38.86666666666667,8843,14007,22850,3680,2897,39074.555555555555,30513.333333333332,16273
2021,1,Ciutat Vella,3,la Barceloneta,41.380653,2.189927,176,9,0,167,43.3,32.1,0.0,44.0,195.2,118.0,200.3,4385.5,3682.5,4432.1,0.0138,2.0,41.945454545454545,7647,7478,15125,3185,3768,33138.63636363636,27356.727272727272,8172
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41.384753,2.183755,251,14,0,237,72.4,87.3,0.0,71.5,291.7,558.5,276.5,4071.3,6058.6,3958.3,0.0138,2.0,39.93846153846154,11431,11578,23009,5104,4979,39499.692307692305,31032.846153846152,12926
2021,2,Eixample,5,el Fort Pienc,41.395925,2.182325,216,6,0,210,82.5,81.0,0.0,82.5,324.6,284.6,325.9,3989.5,3570.1,4003.1,0.0138,2.25,43.585,17443,16002,33445,3610,9194,54773.95,42808.15,20641
2021,2,Eixample,6,la Sagrada Família,41.403479,2.17441,437,17,0,420,75.6,63.8,0.0,76.2,305.3,191.8,312.8,4023.2,2987.8,4091.9,0.0138,2.088235294117647,44.588235294117645,28118,24046,52164,5865,16019,51802.67647058824,40778.205882352944,30280
2021,2,Eixample,7,la Dreta de l'Eixample,41.395037,2.167207,404,22,0,382,116.0,145.5,0.0,114.1,647.2,1008.6,622.6,5506.9,7609.7,5363.7,0.0138,2.0344827586206895,43.44827586206897,23431,20657,44088,5937,12504,71080.27586206897,51776.8275862069,25647
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41.39,2.155,393,25,1,367,93.5,82.1,39.0,94.3,461.3,562.3,454.7,4920.8,6844.5,4795.6,0.0138,2.0384615384615383,43.534615384615385,22685,20361,43046,5382,12691,64181.807692307695,48039.307692307695,24973
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,41.383389,2.149,397,69,13,315,82.9,83.7,83.7,82.7,369.7,365.2,370.8,4433.8,4451.8,4429.2,0.0138,2.025,45.0775,30843,27063,57906,5956,18579,59404.175,45801.475,33371
2021,2,Eixample,10,Sant Antoni,41.380052,2.163327,282,8,0,274,87.0,266.4,0.0,80.9,401.8,490.0,395.6,4421.8,2942.5,4526.4,0.0138,2.125,44.50416666666666,20253,18447,38700,4527,11678,52050.541666666664,41032.583333333336,22495
2021,3,Sants-Montjuïc,11,el Poble Sec,41.37498,2.160572,386,10,0,376,61.9,69.8,0.0,61.7,286.6,260.0,289.6,4497.8,3799.6,4577.4,0.0138,2.4166666666666665,41.920833333333334,20429,19775,40204,6095,9826,39304.125,32225.333333333332,24283
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,41.353842,2.142318,24,0,0,24,74.3,0.0,0.0,74.3,200.6,0.0,200.6,2607.7,0.0,2607.7,0.0138,2.0,41.5,657,699,1356,94,450,32820.0,27935.0,812
2021,3,Sants-Montjuïc,13,la Marina de Port,41.360296,2.137584,203,1,2,200,72.0,0.0,66.5,72.1,249.8,0.0,249.8,3448.0,0.0,3448.0,0.0138,2.7058823529411766,43.870588235294115,16141,14951,31092,2271,9728,40721.58823529412,34052.58823529412,19093
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,41.370782,2.144676,64,9,0,55,72.5,84.4,0.0,70.3,264.1,321.6,254.5,3754.9,3637.3,3774.5,0.0138,2.0,45.285714285714285,5377,4862,10239,1022,3216,47062.0,37951.28571428572,6001
2021,3,Sants-Montjuïc,15,Hostafrancs,41.375263,2.143194,102,28,0,74,68.9,75.8,0.0,66.2,268.4,306.7,252.9,3922.2,3992.4,3893.7,0.0138,2.1,43.03,8378,7724,16102,1943,4747,45368.6,36569.3,9412
2021,3,Sants-Montjuïc,16,la Bordeta,41.369142,2.137373,156,5,0,151,69.2,72.2,0.0,69.1,230.7,310.2,217.0,3300.9,4286.7,3130.9,0.0138,2.5384615384615383,45.04615384615385,10169,9282,19451,1417,6437,46707.692307692305,37854.07692307692,11597
2021,3,Sants-Montjuïc,17,Sants - Badal,41.375466,2.12771,183,13,0,170,63.8,72.1,0.0,63.3,223.7,256.2,213.9,3603.8,3630.2,3595.8,0.0138,2.3125,44.43125,13239,11664,24903,2276,7803,44906.75,36515.0,14824
2021,3,Sants-Montjuïc,18,Sants,41.375329,2.134912,327,21,0,306,67.4,64.7,0.0,67.6,273.7,284.1,272.2,3791.8,4528.9,3687.4,0.0138,2.0689655172413794,43.62758620689655,22600,21079,43679,3799,13315,49765.03448275862,39562.96551724138,26565
2021,4,Les Corts,19,les Corts,41.385244,2.132863,340,35,2,303,84.1,82.1,62.0,84.5,412.7,519.2,395.3,4740.2,6272.4,4491.1,0.0138,2.1714285714285713,45.94857142857143,24686,21257,45943,3110,15850,70133.54285714286,52316.6,26983
2021,4,Les Corts,20,la Maternitat i Sant Ramon,41.381986,2.125608,167,3,0,164,85.5,83.5,0.0,85.5,386.0,340.0,387.0,4278.6,4022.5,4284.1,0.0138,2.2,45.64,12722,11103,23825,1625,8054,62987.8,48459.4,14146
2021,4,Les Corts,21,Pedralbes,41.39014,2.112218,105,17,0,88,134.5,91.3,0.0,144.3,815.2,417.1,911.7,5680.5,4693.2,5919.8,0.0138,2.857142857142857,43.957142857142856,6306,5502,11808,939,3296,113460.42857142857,75383.71428571429,7573
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",41.415067,2.107482,34,5,0,29,161.4,200.0,0.0,150.7,427.6,218.0,489.2,3156.8,1634.5,3604.5,0.0138,3.0,40.1,2405,2355,4760,391,1238,87476.66666666667,61825.333333333336,3131
2021,5,Sarrià-Sant Gervasi,23,Sarrià,41.399373,2.121513,189,7,0,182,113.3,114.3,0.0,113.3,685.5,680.0,685.7,5727.7,6031.1,5715.4,0.0138,2.875,42.1875,13243,11526,24769,1704,7042,102317.125,70651.625,16023
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,41.397611,2.131184,103,5,0,98,157.1,120.2,0.0,159.2,920.9,1057.6,912.7,5972.1,8867.4,5799.8,0.0138,2.909090909090909,42.054545454545455,8712,7644,16356,869,4686,122701.54545454546,82453.72727272728,10801
2021,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41.405983,2.133405,170,30,1,139,120.9,120.2,0.0,121.1,849.6,757.5,868.6,6759.5,6220.6,6870.9,0.0138,2.7222222222222223,42.81666666666667,14003,11981,25984,1668,7773,102198.33333333333,68573.77777777778,16543
2021,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,41.397795,2.143383,415,100,0,315,133.4,104.9,0.0,139.0,913.1,719.0,951.6,6863.3,6896.0,6856.8,0.0138,2.4193548387096775,43.44193548387097,26036,21310,47346,3720,14925,100172.41935483871,68533.32258064517,28701
2021,5,Sarrià-Sant Gervasi,27,el Putget i Farró,41.407317,2.143424,263,20,1,242,94.4,84.1,96.0,95.2,455.7,604.9,442.7,5011.4,7239.5,4816.3,0.0138,2.263157894736842,42.752631578947366,16254,13732,29986,2637,9646,72186.31578947368,53228.57894736842,17703
2021,6,Gràcia,28,Vallcarca i els Penitents,41.415526,2.142243,157,37,2,118,92.8,96.9,55.0,91.8,354.7,385.0,344.4,3931.6,3846.8,3960.5,0.0138,2.4545454545454546,44.11818181818182,8719,7606,16325,1389,5278,64037.90909090909,48490.818181818184,9658
2021,6,Gràcia,29,el Coll,41.417907,2.148075,99,49,0,50,73.6,77.3,0.0,70.3,245.4,277.8,217.1,3330.1,3598.7,3095.1,0.0138,2.2,43.12,4098,3590,7688,705,2464,47143.8,37584.6,4519
2021,6,Gràcia,30,la Salut,41.442733,2.224576,121,1,0,120,81.7,62.0,0.0,81.9,331.1,0.0,331.9,4086.8,0.0,4089.1,0.0138,2.1,44.57,7212,6243,13455,1064,4389,59976.6,46108.2,8002
2021,6,Gràcia,31,Vila de Gràcia,41.403178,2.157166,419,12,0,407,79.6,64.4,0.0,80.0,341.5,330.8,341.8,4402.1,5409.5,4377.3,0.0138,2.0,42.34444444444445,27388,23068,50456,6538,16074,52090.5,40219.666666666664,27844
2021,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,41.404589,2.166781,276,3,0,273,76.0,92.5,0.0,75.9,341.9,263.0,342.7,4410.9,3154.6,4424.2,0.0138,2.04,44.891999999999996,19121,16231,35352,3008,11852,56444.28,44015.8,20492
2021,7,Horta-Guinardó,33,el Baix Guinardó,41.411437,2.168651,224,1,2,221,72.5,138.0,92.0,72.1,253.8,0.0,249.6,3353.1,0.0,3345.6,0.0138,2.263157894736842,46.00526315789474,13877,11965,25842,2142,8621,49443.73684210526,39564.36842105263,15079
2021,7,Horta-Guinardó,34,Can Baró,41.416092,2.162402,76,0,0,76,72.3,0.0,0.0,72.3,257.8,0.0,257.8,3250.4,0.0,3250.4,0.0138,2.2857142857142856,44.142857142857146,4919,4401,9320,856,3042,46600.142857142855,37370.142857142855,5422
2021,7,Horta-Guinardó,35,el Guinardó,41.417733,2.173632,347,60,1,286,71.3,79.7,64.0,69.3,239.7,274.6,226.0,3425.9,3616.1,3351.4,0.0138,2.08,44.364,19865,17460,37325,3137,12342,47611.84,38260.56,21846
2021,7,Horta-Guinardó,36,la Font d'en Fargues,41.425788,2.165915,76,5,0,71,82.2,54.5,0.0,83.2,298.8,157.5,303.6,3730.3,3028.9,3754.1,0.0138,2.5714285714285716,44.857142857142854,4978,4527,9505,411,3358,62198.71428571428,47993.0,5736
2021,7,Horta-Guinardó,37,el Carmel,41.425607,2.154894,311,81,0,230,61.6,65.4,0.0,60.2,138.2,128.7,142.0,2337.1,2027.2,2458.9,0.0138,2.6363636363636362,43.622727272727275,17166,15558,32724,2670,10285,34740.0,29554.954545454544,19769
2021,7,Horta-Guinardó,38,la Teixonera,41.423173,2.14597,145,61,0,84,60.6,59.4,0.0,61.5,168.2,127.7,205.5,2610.1,2115.7,3065.7,0.0138,2.25,43.574999999999996,6248,5796,12044,1005,3900,38744.5,32256.875,7139
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,41.426457,2.137491,42,15,0,27,83.9,63.1,0.0,92.0,181.9,149.2,194.7,2463.3,2323.4,2518.1,0.0138,2.2,44.64,3896,3489,7385,571,2345,41805.4,34626.4,4469
2021,7,Horta-Guinardó,40,Montbau,41.42955,2.144538,53,11,0,42,65.0,61.4,0.0,65.9,172.9,156.6,177.4,2710.7,2584.3,2745.2,0.0138,2.0,47.675,2812,2302,5114,360,1729,44422.0,36333.25,3025
2021,7,Horta-Guinardó,41,la Vall d'Hebron,41.430379,2.148624,26,5,2,19,67.4,53.0,72.5,69.5,249.4,186.7,261.9,3864.2,3702.5,3896.6,0.0138,2.25,47.675,3169,2763,5932,285,2095,54685.0,42568.75,3552
2021,7,Horta-Guinardó,42,la Clota,41.427857,2.152407,3,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,2.0,37.3,335,363,698,46,236,46694.0,37234.0,416
2021,7,Horta-Guinardó,43,Horta,41.42969,2.160315,219,46,1,172,73.7,85.0,62.0,71.0,216.5,263.0,203.2,3031.9,3158.3,2995.7,0.0138,2.238095238095238,45.595238095238095,14918,13137,28055,1439,9244,48114.57142857143,38851.80952380953,17372
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,41.430019,2.176069,214,24,0,190,68.4,63.4,0.0,69.1,219.0,275.3,207.5,3216.0,4408.6,2970.9,0.0138,2.3157894736842106,45.91052631578947,13999,11876,25875,1763,8759,44762.52631578947,36600.26315789474,15353
2021,8,Nou Barris,45,Porta,41.433188,2.176034,163,2,1,160,63.7,48.0,118.0,63.5,169.1,0.0,169.6,2839.6,0.0,2833.1,0.0138,2.2222222222222223,44.86666666666667,14731,13065,27796,1850,8350,38676.0,31870.11111111111,17596
2021,8,Nou Barris,46,el Turó de la Peira,41.432367,2.169068,144,1,0,143,62.4,0.0,0.0,62.4,148.0,0.0,148.0,2254.2,0.0,2254.2,0.0138,2.5,43.46,8609,7577,16186,1620,4668,34156.0,29063.2,9898
2021,8,Nou Barris,47,Can Peguera,41.434857,2.165785,6,0,0,6,77.2,0.0,0.0,77.2,188.0,0.0,188.0,2347.2,0.0,2347.2,0.0138,2.0,44.6,1181,1034,2215,124,805,28117.0,24768.5,1286
2021,8,Nou Barris,48,la Guineueta,41.440303,2.170402,87,0,0,87,76.0,0.0,0.0,76.0,196.3,0.0,196.3,2574.6,0.0,2574.6,0.0138,2.090909090909091,46.90909090909091,8213,7054,15267,673,5486,44819.454545454544,37252.09090909091,9108
2021,8,Nou Barris,49,Canyelles,41.441704,2.166398,39,0,0,39,69.1,0.0,0.0,69.1,179.0,0.0,179.0,2436.3,0.0,2436.3,0.0138,2.2,48.62,3584,3229,6813,207,2596,42740.6,35878.2,4010
2021,8,Nou Barris,50,les Roquetes,41.447798,2.176271,137,0,0,137,56.0,0.0,0.0,56.0,106.8,0.0,106.8,1902.0,0.0,1902.0,0.0138,2.9,40.519999999999996,8576,7987,16563,1535,4505,31713.9,27466.8,10523
2021,8,Nou Barris,51,Verdun,41.44404,2.17584,130,7,0,123,59.6,71.9,0.0,58.8,156.8,211.9,141.9,2400.1,3191.8,2186.9,0.0138,2.375,43.0625,6880,5985,12865,1196,3952,31465.75,27021.875,7717
2021,8,Nou Barris,52,la Prosperitat,41.442333,2.179438,212,4,2,206,59.3,51.5,55.5,59.5,165.1,160.1,165.4,2754.3,3145.7,2729.1,0.0138,2.35,45.2,14282,12586,26868,1860,8891,35895.05,30473.0,16117
2021,8,Nou Barris,53,la Trinitat Nova,41.449714,2.183841,93,0,0,93,61.8,0.0,0.0,61.8,104.1,0.0,104.1,1954.8,0.0,1954.8,0.0138,2.6,41.62,3966,3662,7628,672,2265,29672.0,26021.6,4691
2021,8,Nou Barris,54,Torre Baró,41.458011,2.183986,11,0,0,11,84.3,0.0,0.0,84.3,222.3,0.0,222.3,2133.5,0.0,2133.5,0.0138,3.0,38.75,1462,1461,2923,240,748,32808.0,28939.0,1935
2021,8,Nou Barris,55,Ciutat Meridiana,41.460665,2.174474,105,0,0,105,58.2,0.0,0.0,58.2,84.5,0.0,84.5,1408.6,0.0,1408.6,0.0138,3.0,39.266666666666666,5688,5464,11152,1264,2465,29085.0,25807.833333333332,7423
2021,8,Nou Barris,56,Vallbona,41.463372,2.184051,4,0,0,4,68.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,3.0,39.1,716,685,1401,112,375,31943.0,27854.0,914
2021,9,Sant Andreu,57,la Trinitat Vella,41.450176,2.191344,104,1,0,103,59.3,40.0,0.0,59.5,107.7,0.0,108.1,1891.8,0.0,1829.7,0.0138,3.0,39.28,5162,5351,10513,1183,2369,33242.4,28439.8,6961
2021,9,Sant Andreu,58,Baró de Viver,41.44993,2.199523,19,0,0,19,70.8,0.0,0.0,70.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,3.0,40.15,1355,1298,2653,200,800,29438.5,26023.0,1653
2021,9,Sant Andreu,59,el Bon Pastor,41.435984,2.205129,120,0,0,120,67.0,0.0,0.0,67.0,148.8,0.0,148.8,2196.8,0.0,2196.8,0.0138,2.857142857142857,40.614285714285714,6870,6860,13730,769,3772,40144.57142857143,33462.28571428572,9189
2021,9,Sant Andreu,60,Sant Andreu,41.43725,2.195487,513,33,0,480,74.7,83.5,0.0,74.2,340.2,369.6,333.0,3791.1,4520.5,3613.6,0.0138,2.282051282051282,44.6,30727,27498,58225,2704,21191,49965.4358974359,40272.8717948718,34330
2021,9,Sant Andreu,61,la Sagrera,41.421279,2.186523,201,0,0,201,72.2,0.0,0.0,72.2,244.0,0.0,244.0,3473.2,0.0,3473.2,0.0138,2.45,45.06,15723,13845,29568,2049,9871,46630.5,38087.4,17648
2021,9,Sant Andreu,62,el Congrés i els Indians,41.423784,2.180821,153,6,0,147,75.1,64.5,0.0,75.4,282.7,351.0,275.7,3622.7,5590.0,3421.0,0.0138,2.3333333333333335,44.62222222222223,7746,6803,14549,1065,4852,46006.555555555555,37356.333333333336,8632
2021,9,Sant Andreu,63,Navas,41.416044,2.186938,177,12,0,165,77.6,81.9,0.0,77.2,258.0,223.0,263.6,3215.0,2751.1,3289.2,0.0138,2.3076923076923075,45.361538461538466,11888,10411,22299,1698,7342,47640.46153846154,38468.53846153846,13259
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,41.410754,2.182816,328,12,0,316,69.0,0.0,0.0,69.0,237.0,0.0,237.0,3460.1,0.0,3460.1,0.0138,2.0,44.711999999999996,20621,18217,38838,3826,12545,47522.6,38075.76,22467
2021,10,Sant Martí,65,el Clot,41.410316,2.186721,177,0,0,177,71.8,0.0,0.0,71.8,249.3,0.0,249.3,3730.6,0.0,3730.6,0.0138,2.4705882352941178,44.15882352941177,13956,12803,26759,2167,8579,49944.94117647059,40170.0,16013
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,41.400733,2.191342,162,68,1,93,89.3,109.6,65.0,74.5,395.7,505.4,305.5,4339.7,4613.9,4114.1,0.0138,2.111111111111111,43.93333333333333,8219,7695,15914,1715,4750,51912.555555555555,40953.444444444445,9449
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,41.389868,2.196846,80,17,0,63,81.1,76.9,0.0,82.3,374.4,448.0,352.8,4531.0,5995.5,4101.7,0.0138,3.0,41.22,4780,4615,9395,960,2576,85496.2,61892.6,5859
2021,10,Sant Martí,68,el Poblenou,41.400527,2.201729,377,68,14,295,73.9,83.7,56.3,72.4,348.8,441.0,326.1,4691.5,5393.9,4518.6,0.0138,2.45,41.339999999999996,17675,16736,34411,3683,10094,55528.0,42883.45,20634
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,41.405228,2.213352,113,4,0,109,94.0,72.3,0.0,94.8,426.7,240.1,434.9,4455.1,3433.3,4500.0,0.0138,2.5714285714285716,41.214285714285715,6938,6598,13536,1367,4033,62858.57142857143,46815.71428571428,8136
2021,10,Sant Martí,70,el Besòs i el Maresme,41.414979,2.213877,256,70,2,184,68.5,83.9,73.5,62.3,225.4,358.6,159.7,2938.6,4057.5,2387.4,0.0138,3.0,41.86923076923077,12440,13676,26116,2410,6043,35137.307692307695,29956.153846153848,17663
2021,10,Sant Martí,71,Provençals del Poblenou,41.411948,2.204125,144,33,7,104,72.6,70.1,85.7,72.6,238.4,229.3,242.0,3332.4,3244.1,3367.3,0.0138,2.5,42.50833333333333,11036,10149,21185,1682,6655,48276.166666666664,38873.583333333336,12848
2021,10,Sant Martí,72,Sant Martí de Provençals,41.416519,2.198968,195,0,0,195,72.7,0.0,0.0,72.7,190.2,0.0,190.2,2727.5,0.0,2727.5,0.0138,2.388888888888889,46.083333333333336,13958,12271,26229,1652,8957,43800.055555555555,36274.22222222222,15620
2021,10,Sant Martí,73,la Verneda i la Pau,41.42322,2.20294,239,2,0,237,73.4,75.0,0.0,73.4,168.4,0.0,168.9,2337.3,0.0,2344.5,0.0138,2.619047619047619,46.30952380952381,15160,13638,28798,1748,9718,41220.42857142857,34605.857142857145,17332
2020,1,Ciutat Vella,1,el Raval,41.379518,2.168368,232,12,0,220,59.6,65.3,0.0,59.3,208.0,291.3,203.1,3607.1,4480.4,3555.7,0.0151,2.761904761904762,38.00952380952381,22250,25930,48180,9551,7805,30034.809523809523,25529.238095238095,30824
2020,1,Ciutat Vella,2,el Barri Gòtic,41.383395,2.176912,147,10,0,137,92.6,68.6,0.0,94.4,373.0,337.7,375.7,4125.1,5028.1,4056.3,0.0151,2.0,39.03333333333333,8674,13041,21715,3602,3016,36756.333333333336,29373.222222222223,15097
2020,1,Ciutat Vella,3,la Barceloneta,41.380653,2.189927,141,16,0,125,45.9,50.4,0.0,45.3,203.7,200.9,204.1,4513.0,4069.7,4577.7,0.0151,2.0,41.85454545454545,7613,7499,15112,3168,3844,31853.0,26512.454545454544,8100
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41.384753,2.183755,201,17,0,184,70.1,90.6,0.0,68.0,328.0,624.4,296.8,4692.5,6723.2,4478.7,0.0151,2.076923076923077,39.86923076923077,11547,11694,23241,5074,5136,37578.846153846156,29937.76923076923,13031
2020,2,Eixample,5,el Fort Pienc,41.395925,2.182325,162,12,0,150,83.9,80.1,0.0,84.2,356.7,365.2,356.0,4197.3,4745.0,4148.3,0.0151,2.25,43.489999999999995,17509,15964,33473,3508,9363,52484.95,41524.9,20602
2020,2,Eixample,6,la Sagrada Família,41.403479,2.17441,255,0,0,255,71.1,0.0,0.0,71.1,288.3,0.0,288.3,4193.4,0.0,4193.4,0.0151,2.1176470588235294,44.61764705882353,28227,24025,52252,5638,16341,50184.94117647059,39911.0,30273
2020,2,Eixample,7,la Dreta de l'Eixample,41.395037,2.167207,263,12,1,250,113.1,92.3,78.0,114.0,624.4,599.9,625.3,5248.0,5101.5,5253.6,0.0151,2.103448275862069,43.55862068965517,23649,20649,44298,5659,12846,68383.75862068965,50894.51724137931,25793
2020,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41.39,2.155,227,37,1,189,91.6,92.9,0.0,91.3,516.9,765.6,465.3,5587.4,8375.8,5007.9,0.0151,2.0384615384615383,43.573076923076925,22870,20273,43143,5229,12927,62135.846153846156,47295.03846153846,24987
2020,2,Eixample,9,la Nova Esquerra de l'Eixample,41.383389,2.149,245,33,5,207,77.8,80.5,88.5,77.2,348.7,366.3,345.3,4589.4,4641.3,4579.3,0.0151,2.025,44.95,31405,27243,58648,5838,18895,57096.675,44641.125,33915
2020,2,Eixample,10,Sant Antoni,41.380052,2.163327,179,2,0,177,80.5,83.0,0.0,80.4,359.1,0.0,361.8,4353.8,0.0,4385.1,0.0151,2.0416666666666665,44.458333333333336,20444,18514,38958,4418,11924,49562.375,39566.541666666664,22616
2020,3,Sants-Montjuïc,11,el Poble Sec,41.37498,2.160572,263,6,0,257,59.1,63.8,0.0,59.0,236.2,246.5,235.2,4122.2,3991.1,4134.2,0.0151,2.3333333333333335,41.86666666666667,20438,19750,40188,5872,10100,37292.125,30882.25,24216
2020,3,Sants-Montjuïc,12,la Marina del Prat Vermell,41.353842,2.142318,53,0,1,52,78.0,0.0,70.0,78.1,215.3,0.0,215.3,2738.6,0.0,2738.6,0.0151,2.0,42.4,594,633,1227,74,418,30740.0,26484.0,735
2020,3,Sants-Montjuïc,13,la Marina de Port,41.360296,2.137584,150,1,0,149,70.0,43.0,0.0,70.2,208.7,0.0,210.1,3115.4,0.0,3120.7,0.0151,2.7058823529411766,43.62352941176471,16302,15050,31352,2263,9790,38876.529411764706,32716.117647058825,19299
2020,3,Sants-Montjuïc,14,la Font de la Guatlla,41.370782,2.144676,37,1,0,36,68.2,39.0,0.0,69.1,229.7,0.0,233.9,3607.4,0.0,3637.1,0.0151,2.0,45.08571428571429,5476,4901,10377,992,3278,45282.42857142857,36877.142857142855,6107
2020,3,Sants-Montjuïc,15,Hostafrancs,41.375263,2.143194,103,19,0,84,67.9,60.9,0.0,69.6,252.0,184.1,269.4,3654.1,2947.2,3836.2,0.0151,2.1,42.85,8467,7736,16203,1879,4819,43138.7,35159.4,9505
2020,3,Sants-Montjuïc,16,la Bordeta,41.369142,2.137373,134,3,0,131,71.1,60.5,0.0,71.3,310.9,260.0,313.5,4271.6,4131.3,4278.7,0.0151,2.5384615384615383,45.05384615384616,10273,9294,19567,1365,6523,45077.846153846156,36836.07692307692,11679
2020,3,Sants-Montjuïc,17,Sants - Badal,41.375466,2.12771,202,20,0,182,68.9,77.8,0.0,68.2,257.4,304.1,239.9,3720.0,3954.5,3632.0,0.0151,2.3125,44.34375,13270,11668,24938,2207,7864,43221.6875,35386.875,14867
2020,3,Sants-Montjuïc,18,Sants,41.375329,2.134912,205,12,0,193,70.4,74.7,0.0,70.2,291.3,335.0,287.6,3892.0,4394.0,3849.6,0.0151,2.0344827586206895,43.54482758620689,22667,21096,43763,3704,13516,48002.34482758621,38533.137931034486,26543
2020,4,Les Corts,19,les Corts,41.385244,2.132863,259,45,0,214,86.9,84.0,0.0,87.5,436.4,520.4,414.9,4967.8,6107.8,4675.5,0.0151,2.2285714285714286,45.63142857142857,25038,21693,46731,3111,16045,67762.85714285714,51442.2,27575
2020,4,Les Corts,20,la Maternitat i Sant Ramon,41.381986,2.125608,136,49,0,87,84.9,88.9,0.0,82.2,386.2,390.1,381.6,4278.9,4371.3,4170.3,0.0151,2.2,45.5,12805,11163,23968,1559,8147,60750.46666666667,47500.333333333336,14262
2020,4,Les Corts,21,Pedralbes,41.39014,2.112218,76,8,0,68,140.2,173.7,0.0,136.6,1003.9,2127.7,874.3,7030.9,12154.2,6439.8,0.0151,2.857142857142857,43.74285714285714,6359,5577,11936,937,3322,109762.71428571429,77021.0,7677
2020,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",41.415067,2.107482,29,1,0,28,217.8,146.0,0.0,222.5,413.8,0.0,426.3,2988.9,0.0,3085.4,0.0151,3.0,39.699999999999996,2381,2329,4710,381,1233,79816.33333333333,57231.0,3096
2020,5,Sarrià-Sant Gervasi,23,Sarrià,41.399373,2.121513,144,9,0,135,117.4,135.2,0.0,116.0,787.2,1753.9,702.7,6481.0,12322.8,5970.6,0.0151,2.875,42.1125,13469,11773,25242,1700,7175,99436.5625,68950.375,16367
2020,5,Sarrià-Sant Gervasi,24,les Tres Torres,41.397611,2.131184,70,3,0,67,136.1,91.3,0.0,138.2,762.6,433.3,780.6,5593.8,4741.0,5640.4,0.0151,2.909090909090909,42.0,8854,7790,16644,858,4755,119204.72727272728,83860.18181818182,11031
2020,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41.405983,2.133405,117,14,0,103,125.1,115.5,0.0,126.4,674.3,573.3,689.5,5347.4,5042.9,5393.1,0.0151,2.7222222222222223,42.58888888888889,14132,12113,26245,1658,7829,98043.88888888889,70252.38888888889,16758
2020,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,41.397795,2.143383,232,54,0,178,133.5,108.9,0.0,140.7,761.5,642.7,796.3,5578.2,5826.9,5505.3,0.0151,2.4838709677419355,43.26129032258064,26394,21582,47976,3691,15154,96162.48387096774,67859.51612903226,29131
2020,5,Sarrià-Sant Gervasi,27,el Putget i Farró,41.407317,2.143424,191,24,1,166,105.8,121.2,95.0,103.7,478.8,641.4,456.4,4650.3,5537.0,4527.8,0.0151,2.210526315789474,42.54736842105263,16449,13891,30340,2615,9771,69146.47368421052,49877.15789473684,17954
2020,6,Gràcia,28,Vallcarca i els Penitents,41.415526,2.142243,87,13,1,73,91.6,104.8,71.0,89.8,340.5,368.1,335.8,3773.7,3623.4,3799.7,0.0151,2.272727272727273,44.054545454545455,8693,7655,16348,1342,5343,61690.63636363636,47276.181818181816,9663
